6SH8,F,A,0,60449542,60449542,91.44,1
6SH8,F,A,0,60449631,60449631,91.46,34
6SM8,F,A,0,60449661,60449661,91.56,1
6AH8,F,A,0,60452798,60452798,90.59,20
6AM8,F,A,0,60452812,60452812,89.5,3
NGU8-NGV8,F,A,0,60453134,60453134,-0.7,5
ZQK8-ZQM8,F,B,0,60454665,60454665,-0.05,100
ZQK8-ZQM8,F,A,0,60454665,60454665,-0.04,99
NGH8-NGJ8,F,B,0,60455688,60455688,-0.25,10
6AH8,F,A,0,60457333,60457333,90.59,10
PLJ8,F,B,0,60457576,60457576,208.1,1
PLJ8,F,A,0,60457576,60457576,209.5,1
ZNH8,F,A,0,60466936,60466936,116.46875,21
NGH8-NGJ8,F,A,0,60466938,60466938,0.1,10
6BH8,F,B,0,60467884,60467884,195.45,6
6BH8,F,A,0,60467884,60467884,195.48,17
6AH8,F,A,0,60468858,60468858,90.59,20
6AH8,F,A,0,60468913,60468913,90.58,10
6AM8,F,A,0,60468928,60468928,89.49,1
SIH8,F,A,0,60469706,60469706,171.2,5
6SH8,F,T,0,60470602,60470602,91.42,1
6SH8,F,B,0,60470632,60470632,91.42,16
ER2H8,F,B,0,60471490,60471490,701,1
ER2H8,F,A,0,60471490,60471490,702.5,5
ER2H8,F,A,0,60471686,60471686,702.5,10
ER2H8,F,A,0,60472542,60472542,702.5,5
ER2H8,F,A,0,60472564,60472564,702.7,4
6AH8,F,B,0,60472888,60472888,90.52,11
6AM8,F,B,0,60472906,60472906,89.32,1
6AH8,F,A,0,60472964,60472964,90.57,10
6AM8,F,A,0,60472984,60472984,89.48,1
6NH8,F,B,0,60473863,60473863,78.63,10
ZNH8,F,A,0,60476001,60476001,116.46875,20
NGV8-NGX8,F,B,0,60477009,60477009,-3.2,5
6BH8,F,A,0,60478375,60478375,195.48,1
NGQ8,F,B,0,60480211,60480211,88.95,100
6BH8,F,A,0,60482882,60482882,195.48,17
6CH8,F,B,0,60483498,60483498,99.08,10
6CM8,F,B,0,60483512,60483512,98.82,1
6JH8,F,B,0,60483544,60483544,92.95,2
6JM8,F,B,0,60483558,60483558,93.39,1
J7H8,F,B,0,60483578,60483578,92.88,4
J7H8,F,B,0,60483615,60483615,92.12,1
J7H8,F,B,0,60483615,60483615,92.9,2
NGK8-NGM8,F,B,0,60486063,60486063,-0.59,10
ZCH8-ZCK8,F,B,0,60486239,60486239,-0.12,890
ZCH8-ZCK8,F,A,0,60486239,60486239,-0.12,7
6CH8,F,B,0,60486951,60486951,99.05,1
6CM8,F,B,0,60486968,60486968,98.79,1
QMH8,F,A,0,60487161,60487161,959,1
NGV8-NGX8,F,A,0,60487899,60487899,-2.5,5
6BH8,F,A,0,60488894,60488894,195.48,1
6CH8,F,B,0,60491968,60491968,99.08,10
6CM8,F,B,0,60491982,60491982,98.82,1
QMJ8,F,B,0,60492800,60492800,950,1
QMJ8,F,A,0,60492800,60492800,957.5,1
6CH8,F,B,0,60492983,60492983,99.05,1
6CM8,F,B,0,60492998,60492998,98.79,1
6CH8,F,B,0,60498890,60498890,99.06,1
6CM8,F,B,0,60498904,60498904,98.8,1
NGX8-NGZ8,F,B,0,60502609,60502609,-3.5,5
GEH9,F,B,0,60503160,60503160,97.45,56
GEH9,F,A,0,60503160,60503160,97.455,54
RYH8,F,A,0,60504971,60504971,157.81,10
RYH8,F,A,0,60505290,60505290,157.8,10
GEM9,F,B,0,60507664,60507664,97.21,54
GEM9,F,A,0,60507664,60507664,97.21,74
GEU9,F,B,0,60509647,60509647,96.96,54
GEU9,F,A,0,60509647,60509647,96.965,54
GEZ9,F,B,0,60512175,60512175,96.725,54
GEZ9,F,A,0,60512175,60512175,96.73,54
NGX8-NGZ8,F,A,0,60513469,60513469,-2.85,5
J7H8,F,B,0,60515472,60515472,92.95,2
GEH9,F,B,0,60515490,60515490,97.45,54
6EH8,F,B,0,60518220,60518220,146.6,34
NGK8-NGM8,F,A,0,60518629,60518629,-0.42,10
6AH8,F,B,0,60520033,60520033,90.52,1
NGZ8-NGF9,F,B,0,60524902,60524902,-2.5,5
E7H8,F,B,0,60531952,60531952,146.58,2
6AH8,F,B,0,60531954,60531954,90.51,10
6AM8,F,B,0,60531968,60531968,89.31,1
EMDH8,F,B,0,60532575,60532575,792.3,1
EMDH8,F,A,0,60532575,60532575,796.7,1
6CH8,F,B,0,60533250,60533250,99.05,1
6CM8,F,B,0,60533263,60533263,98.79,1
NGZ8-NGF9,F,A,0,60533284,60533284,-1.7,5
NGJ8-NGK8,F,A,0,60533610,60533610,-0.01,12
6AH8,F,A,0,60534480,60534480,90.57,20
6AH8,F,A,0,60538482,60538482,90.57,10
6NH8,F,A,0,60539484,60539484,78.74,20
6NH8,F,A,0,60539510,60539510,78.74,15
6NH8,F,A,0,60539546,60539546,78.74,10
6NH8,F,A,0,60539572,60539572,78.75,10
6NH8,F,A,0,60539582,60539582,78.75,20
6NH8,F,A,0,60540990,60540990,78.75,15
6NH8,F,A,0,60540992,60540992,78.75,10
6NH8,F,B,0,60541040,60541040,78.63,20
6AH8,F,A,0,60541062,60541062,90.56,10
6NH8,F,A,0,60541071,60541071,78.76,10
6AM8,F,A,0,60541098,60541098,89.47,1
6SH8,F,A,0,60541151,60541151,91.45,1
6SM8,F,A,0,60541184,60541184,91.55,1
6NH8,F,A,0,60541537,60541537,78.76,5
6NH8,F,A,0,60541542,60541542,78.78,10
6NH8,F,A,0,60541542,60541542,78.78,15
6NH8,F,A,0,60541567,60541567,78.78,20
6NH8,F,A,0,60541569,60541569,78.78,25
6AH8,F,B,0,60541765,60541765,90.52,1
6AM8,F,B,0,60541779,60541779,89.32,1
6AH8,F,A,0,60543094,60543094,90.55,10
6AM8,F,A,0,60543109,60543109,89.46,1
6AH8,F,B,0,60545345,60545345,90.5,20
6AM8,F,B,0,60545359,60545359,89.3,2
6AH8,F,B,0,60545496,60545496,90.5,10
6NH8,F,A,0,60546504,60546504,78.78,35
6AH8,F,B,0,60546584,60546584,90.49,10
6AH8,F,B,0,60546588,60546588,90.48,10
6AM8,F,B,0,60546630,60546630,89.3,1
6AH8,F,B,0,60546630,60546630,90.47,11
NGF9-NGG9,F,B,0,60546850,60546850,0,10
6AH8,F,A,0,60547063,60547063,90.56,10
6AH8,F,A,0,60547066,60547066,90.57,10
6AM8,F,A,0,60547089,60547089,89.47,1
6AM8,F,A,0,60547104,60547104,89.48,1
6NH8,F,B,0,60548004,60548004,78.63,10
6NH8,F,B,0,60548008,60548008,78.65,10
6NH8,F,B,0,60548054,60548054,78.63,10
6NH8,F,B,0,60548058,60548058,78.66,10
6AH8,F,B,0,60548070,60548070,90.48,10
6NH8,F,B,0,60548105,60548105,78.68,10
6NH8,F,A,0,60548133,60548133,78.73,2
6JH8,F,A,0,60550284,60550284,92.97,1
NGF9-NGG9,F,A,0,60550628,60550628,0.35,10
6JH8,F,B,0,60550826,60550826,92.95,27
RYH8,F,B,0,60551038,60551038,157.35,4
6JH8,F,B,0,60551043,60551043,92.95,10
